5.014680000e-06;5.015604200e-06;5.016528401e-06;5.017452601e-06;5.018376802e-06;5.019301002e-06;5.020225202e-06;5.021149403e-06;5.022073603e-06;5.022997804e-06;5.023922004e-06;5.024846204e-06;5.025770405e-06;5.026694605e-06;5.027618805e-06;5.028543006e-06;5.029467206e-06;5.030391407e-06;5.031315607e-06;5.032239807e-06;5.033164008e-06;5.034088208e-06;5.035012409e-06;5.035936609e-06;5.036860809e-06;5.037785010e-06;5.038709210e-06;5.039633411e-06;5.040557611e-06;5.041481811e-06;5.042406012e-06;5.043330212e-06;5.044254413e-06;5.045178613e-06;5.046102813e-06;5.047027014e-06;5.047951214e-06;5.048875414e-06;5.049799615e-06;5.050723815e-06;5.051648016e-06;5.052572216e-06;5.053496416e-06;5.054420617e-06;5.055344817e-06;5.056269018e-06;5.057193218e-06;5.058117418e-06;5.059041619e-06;5.059965819e-06;5.060890020e-06;5.061814220e-06;5.062738420e-06;5.063662621e-06;5.064586821e-06;5.065511022e-06;5.066435222e-06;5.067359422e-06;5.068283623e-06;5.069207823e-06;5.070132023e-06;5.071056224e-06;5.071980424e-06;5.072904625e-06;5.073828825e-06;5.074753025e-06;5.075677226e-06;5.076601426e-06;5.077525627e-06;5.078449827e-06;5.079374027e-06;5.080298228e-06;5.081222428e-06;5.082146629e-06;5.083070829e-06;5.083995029e-06;5.084919230e-06;5.085843430e-06;5.086767630e-06;5.087691831e-06;5.088616031e-06;5.089540232e-06;5.090464432e-06;5.091388632e-06;5.092312833e-06;5.093237033e-06;5.094161234e-06;5.095085434e-06;5.096009634e-06;5.096933835e-06;5.097858035e-06;5.098782236e-06;5.099706436e-06;5.100630636e-06;5.101554837e-06;5.102479037e-06;5.103403238e-06;5.104327438e-06;5.105251638e-06;5.106175839e-06;5.107100039e-06;5.108024239e-06;5.108948440e-06;5.109872640e-06;5.110796841e-06;5.111721041e-06;5.112645241e-06;5.113569442e-06;5.114493642e-06;5.115417843e-06;5.116342043e-06;5.117266243e-06;5.118190444e-06;5.119114644e-06;5.120038845e-06;5.120963045e-06;5.121887245e-06;5.122811446e-06;5.123735646e-06;5.124659847e-06;5.125584047e-06;5.126508247e-06;5.127432448e-06;5.128356648e-06;5.129280848e-06;5.130205049e-06;5.131129249e-06;5.132053450e-06;5.132977650e-06;5.133901850e-06;5.134826051e-06;5.135750251e-06;5.136674452e-06;5.137598652e-06;5.138522852e-06;5.139447053e-06;5.140371253e-06;5.141295454e-06;5.142219654e-06;5.143143854e-06;5.144068055e-06;5.144992255e-06;5.145916456e-06;5.146840656e-06;5.147764856e-06;5.148689057e-06;5.149613257e-06;5.150537457e-06;5.151461658e-06;5.152385858e-06;5.153310059e-06;5.154234259e-06;5.155158459e-06;5.156082660e-06;5.157006860e-06;5.157931061e-06;5.158855261e-06;5.159779461e-06;5.160703662e-06;5.161627862e-06;5.162552063e-06;5.163476263e-06;5.164400463e-06;5.165324664e-06;5.166248864e-06;5.167173065e-06;5.168097265e-06;5.169021465e-06;5.169945666e-06;5.170869866e-06;5.171794066e-06;5.172718267e-06;5.173642467e-06;5.174566668e-06;5.175490868e-06;5.176415068e-06;5.177339269e-06;5.178263469e-06;5.179187670e-06;5.180111870e-06;5.181036070e-06;5.181960271e-06;5.182884471e-06;5.183808672e-06;5.184732872e-06;5.185657072e-06;5.186581273e-06;5.187505473e-06;5.188429674e-06;5.189353874e-06;5.190278074e-06;5.191202275e-06;5.192126475e-06;5.193050675e-06;5.193974876e-06;5.194899076e-06;5.195823277e-06;5.196747477e-06;5.197671677e-06;5.198595878e-06;5.199520078e-06;5.200444279e-06;5.201368479e-06;5.202292679e-06;5.203216880e-06;5.204141080e-06;5.205065281e-06;5.205989481e-06;5.206913681e-06;5.207837882e-06;5.208762082e-06;5.209686283e-06;5.210610483e-06;5.211534683e-06;5.212458884e-06;5.213383084e-06;5.214307284e-06;5.215231485e-06;5.216155685e-06;5.217079886e-06;5.218004086e-06;5.218928286e-06;5.219852487e-06;5.220776687e-06;5.221700888e-06;5.222625088e-06;5.223549288e-06;5.224473489e-06;5.225397689e-06;5.226321890e-06;5.227246090e-06;5.228170290e-06;5.229094491e-06;5.230018691e-06;5.230942891e-06;5.231867092e-06;5.232791292e-06;5.233715493e-06;5.234639693e-06;5.235563893e-06;5.236488094e-06;5.237412294e-06;5.238336495e-06;5.239260695e-06;5.240184895e-06;5.241109096e-06;5.242033296e-06;5.242957497e-06;5.243881697e-06;5.244805897e-06;5.245730098e-06;5.246654298e-06;5.247578499e-06;5.248502699e-06;5.249426899e-06;5.250351100e-06;5.251275300e-06;5.252199500e-06;5.253123701e-06;5.254047901e-06;5.254972102e-06;5.255896302e-06;5.256820502e-06;5.257744703e-06;5.258668903e-06;5.259593104e-06;5.260517304e-06;5.261441504e-06;5.262365705e-06;5.263289905e-06;5.264214106e-06;5.265138306e-06;5.266062506e-06;5.266986707e-06;5.267910907e-06;5.268835108e-06;5.269759308e-06;5.270683508e-06;5.271607709e-06;5.272531909e-06;5.273456109e-06;5.274380310e-06;5.275304510e-06;5.276228711e-06;5.277152911e-06;5.278077111e-06;5.279001312e-06;5.279925512e-06;5.280849713e-06;5.281773913e-06;5.282698113e-06;5.283622314e-06;5.284546514e-06;5.285470715e-06;5.286394915e-06;5.287319115e-06;5.288243316e-06;5.289167516e-06;5.290091717e-06;5.291015917e-06;5.291940117e-06;5.292864318e-06;5.293788518e-06;5.294712718e-06;5.295636919e-06;5.296561119e-06;5.297485320e-06;5.298409520e-06;5.299333720e-06;5.300257921e-06;5.301182121e-06;5.302106322e-06;5.303030522e-06;5.303954722e-06;5.304878923e-06;5.305803123e-06;5.306727324e-06;5.307651524e-06;5.308575724e-06;5.309499925e-06;5.310424125e-06;5.311348326e-06;5.312272526e-06;5.313196726e-06;5.314120927e-06;5.315045127e-06;5.315969327e-06;5.316893528e-06;5.317817728e-06;5.318741929e-06;5.319666129e-06;5.320590329e-06;5.321514530e-06;5.322438730e-06;5.323362931e-06;5.324287131e-06;5.325211331e-06;5.326135532e-06;5.327059732e-06;5.327983933e-06;5.328908133e-06;5.329832333e-06;5.330756534e-06;5.331680734e-06;5.332604935e-06;5.333529135e-06;5.334453335e-06;5.335377536e-06;5.336301736e-06;5.337225936e-06;5.338150137e-06;5.339074337e-06;5.339998538e-06;5.340922738e-06;5.341846938e-06;5.342771139e-06;5.343695339e-06;5.344619540e-06;5.345543740e-06;5.346467940e-06;5.347392141e-06;5.348316341e-06;5.349240542e-06;5.350164742e-06;5.351088942e-06;5.352013143e-06;5.352937343e-06;5.353861543e-06;5.354785744e-06;5.355709944e-06;5.356634145e-06;5.357558345e-06;5.358482545e-06;5.359406746e-06;5.360330946e-06;5.361255147e-06;5.362179347e-06;5.363103547e-06;5.364027748e-06;5.364951948e-06;5.365876149e-06;5.366800349e-06;5.367724549e-06;5.368648750e-06;5.369572950e-06;5.370497151e-06;5.371421351e-06;5.372345551e-06;5.373269752e-06;5.374193952e-06;5.375118152e-06;5.376042353e-06;5.376966553e-06;5.377890754e-06;5.378814954e-06;5.379739154e-06;5.380663355e-06;5.381587555e-06;5.382511756e-06;5.383435956e-06;5.384360156e-06;5.385284357e-06;5.386208557e-06;5.387132758e-06;5.388056958e-06;5.388981158e-06;5.389905359e-06;5.390829559e-06;5.391753760e-06;5.392677960e-06;5.393602160e-06;5.394526361e-06;5.395450561e-06;5.396374761e-06;5.397298962e-06;5.398223162e-06;5.399147363e-06;5.400071563e-06;5.400995763e-06;5.401919964e-06;5.402844164e-06;5.403768365e-06;5.404692565e-06;5.405616765e-06;5.406540966e-06;5.407465166e-06;5.408389367e-06;5.409313567e-06;5.410237767e-06;5.411161968e-06;5.412086168e-06;5.413010369e-06;5.413934569e-06;5.414858769e-06;5.415782970e-06;5.416707170e-06;5.417631370e-06;5.418555571e-06;5.419479771e-06;5.420403972e-06;5.421328172e-06;5.422252372e-06;5.423176573e-06;5.424100773e-06;5.425024974e-06;5.425949174e-06;5.426873374e-06;5.427797575e-06;5.428721775e-06;5.429645976e-06;5.430570176e-06;5.431494376e-06;5.432418577e-06;5.433342777e-06;5.434266978e-06;5.435191178e-06;5.436115378e-06;5.437039579e-06;5.437963779e-06;5.438887979e-06;5.439812180e-06;5.440736380e-06;5.441660581e-06;5.442584781e-06;5.443508981e-06;5.444433182e-06;5.445357382e-06;5.446281583e-06;5.447205783e-06;5.448129983e-06;5.449054184e-06;5.449978384e-06;5.450902585e-06;5.451826785e-06;5.452750985e-06;5.453675186e-06;5.454599386e-06;5.455523587e-06;5.456447787e-06;5.457371987e-06;5.458296188e-06;5.459220388e-06;5.460144588e-06;5.461068789e-06;5.461992989e-06;5.462917190e-06;5.463841390e-06;5.464765590e-06;5.465689791e-06;5.466613991e-06;5.467538192e-06;5.468462392e-06;5.469386592e-06;5.470310793e-06;5.471234993e-06;5.472159194e-06;5.473083394e-06;5.474007594e-06;5.474931795e-06;5.475855995e-06;5.476780196e-06;5.477704396e-06;5.478628596e-06;5.479552797e-06;5.480476997e-06;5.481401197e-06;5.482325398e-06;5.483249598e-06;5.484173799e-06;5.485097999e-06;5.486022199e-06;5.486946400e-06;5.487870600e-06;5.488794801e-06;5.489719001e-06;5.490643201e-06;5.491567402e-06;5.492491602e-06;5.493415803e-06;5.494340003e-06;5.495264203e-06;5.496188404e-06;5.497112604e-06;5.498036804e-06;5.498961005e-06;5.499885205e-06;5.500809406e-06;5.501733606e-06;5.502657806e-06;5.503582007e-06;5.504506207e-06;5.505430408e-06;5.506354608e-06;5.507278808e-06;5.508203009e-06;5.509127209e-06;5.510051410e-06;5.510975610e-06;5.511899810e-06;5.512824011e-06;5.513748211e-06;5.514672412e-06;5.515596612e-06;5.516520812e-06;5.517445013e-06;5.518369213e-06;5.519293413e-06;5.520217614e-06;5.521141814e-06;5.522066015e-06;5.522990215e-06;5.523914415e-06;5.524838616e-06;5.525762816e-06;5.526687017e-06;5.527611217e-06;5.528535417e-06;5.529459618e-06;5.530383818e-06;5.531308019e-06;5.532232219e-06;5.533156419e-06;5.534080620e-06;5.535004820e-06;5.535929021e-06;5.536853221e-06;5.537777421e-06;5.538701622e-06;5.539625822e-06;5.540550022e-06;5.541474223e-06;5.542398423e-06;5.543322624e-06;5.544246824e-06;5.545171024e-06;5.546095225e-06;5.547019425e-06;5.547943626e-06;5.548867826e-06;5.549792026e-06;5.550716227e-06;5.551640427e-06;5.552564628e-06;5.553488828e-06;5.554413028e-06;5.555337229e-06;5.556261429e-06;5.557185630e-06;5.558109830e-06;5.559034030e-06;5.559958231e-06;5.560882431e-06;5.561806631e-06;5.562730832e-06;5.563655032e-06;5.564579233e-06;5.565503433e-06;5.566427633e-06;5.567351834e-06;5.568276034e-06;5.569200235e-06;5.570124435e-06;5.571048635e-06;5.571972836e-06;5.572897036e-06;5.573821237e-06;5.574745437e-06;5.575669637e-06;5.576593838e-06;5.577518038e-06;5.578442239e-06;5.579366439e-06;5.580290639e-06;5.581214840e-06;5.582139040e-06;5.583063240e-06;5.583987441e-06;5.584911641e-06;5.585835842e-06;5.586760042e-06;5.587684242e-06;5.588608443e-06;5.589532643e-06;5.590456844e-06;5.591381044e-06;5.592305244e-06;5.593229445e-06;5.594153645e-06;5.595077846e-06;5.596002046e-06;5.596926246e-06;5.597850447e-06;5.598774647e-06;5.599698848e-06;5.600623048e-06;5.601547248e-06;5.602471449e-06;5.603395649e-06;5.604319849e-06;5.605244050e-06;5.606168250e-06;5.607092451e-06;5.608016651e-06;5.608940851e-06;5.609865052e-06;5.610789252e-06;5.611713453e-06;5.612637653e-06;5.613561853e-06;5.614486054e-06;5.615410254e-06;5.616334455e-06;5.617258655e-06;5.618182855e-06;5.619107056e-06;5.620031256e-06;5.620955457e-06;5.621879657e-06;5.622803857e-06;5.623728058e-06;5.624652258e-06;5.625576458e-06;5.626500659e-06;5.627424859e-06;5.628349060e-06;5.629273260e-06;5.630197460e-06;5.631121661e-06;5.632045861e-06;5.632970062e-06;5.633894262e-06;5.634818462e-06;5.635742663e-06;5.636666863e-06;5.637591064e-06;5.638515264e-06;5.639439464e-06;5.640363665e-06;5.641287865e-06;5.642212065e-06;5.643136266e-06;5.644060466e-06;5.644984667e-06;5.645908867e-06;5.646833067e-06;5.647757268e-06;5.648681468e-06;5.649605669e-06;5.650529869e-06;5.651454069e-06;5.652378270e-06;5.653302470e-06;5.654226671e-06;5.655150871e-06;5.656075071e-06;5.656999272e-06;5.657923472e-06;5.658847673e-06;5.659771873e-06;5.660696073e-06;5.661620274e-06;5.662544474e-06;5.663468674e-06;5.664392875e-06;5.665317075e-06;5.666241276e-06;5.667165476e-06;5.668089676e-06;5.669013877e-06;5.669938077e-06;5.670862278e-06;5.671786478e-06;5.672710678e-06;5.673634879e-06;5.674559079e-06;5.675483280e-06;5.676407480e-06;5.677331680e-06;5.678255881e-06;5.679180081e-06;5.680104282e-06;5.681028482e-06;5.681952682e-06;5.682876883e-06;5.683801083e-06;5.684725283e-06;5.685649484e-06;5.686573684e-06;5.687497885e-06;5.688422085e-06;5.689346285e-06;5.690270486e-06;5.691194686e-06;5.692118887e-06;5.693043087e-06;5.693967287e-06;5.694891488e-06;5.695815688e-06;5.696739889e-06;5.697664089e-06;5.698588289e-06;5.699512490e-06;5.700436690e-06;5.701360891e-06;5.702285091e-06;5.703209291e-06;5.704133492e-06;5.705057692e-06;5.705981892e-06;5.706906093e-06;5.707830293e-06;5.708754494e-06;5.709678694e-06;5.710602894e-06;5.711527095e-06;5.712451295e-06;5.713375496e-06;5.714299696e-06;5.715223896e-06;5.716148097e-06;5.717072297e-06;5.717996498e-06;5.718920698e-06;5.719844898e-06;5.720769099e-06;5.721693299e-06;5.722617500e-06;5.723541700e-06;5.724465900e-06;5.725390101e-06;5.726314301e-06;5.727238501e-06;5.728162702e-06;5.729086902e-06;5.730011103e-06;5.730935303e-06;5.731859503e-06;5.732783704e-06;5.733707904e-06;5.734632105e-06;5.735556305e-06;5.736480505e-06;5.737404706e-06;5.738328906e-06;5.739253107e-06;5.740177307e-06;5.741101507e-06;5.742025708e-06;5.742949908e-06;5.743874109e-06;5.744798309e-06;5.745722509e-06;5.746646710e-06;5.747570910e-06;5.748495110e-06;5.749419311e-06;5.750343511e-06;5.751267712e-06;5.752191912e-06;5.753116112e-06;5.754040313e-06;5.754964513e-06;5.755888714e-06;5.756812914e-06;5.757737114e-06;5.758661315e-06;5.759585515e-06;5.760509716e-06;5.761433916e-06;5.762358116e-06;5.763282317e-06;5.764206517e-06;5.765130717e-06;5.766054918e-06;5.766979118e-06;5.767903319e-06;5.768827519e-06;5.769751719e-06;5.770675920e-06;5.771600120e-06;5.772524321e-06;5.773448521e-06;5.774372721e-06;5.775296922e-06;5.776221122e-06;5.777145323e-06;5.778069523e-06;5.778993723e-06;5.779917924e-06;5.780842124e-06;5.781766325e-06;5.782690525e-06;5.783614725e-06;5.784538926e-06;5.785463126e-06;5.786387326e-06;5.787311527e-06;5.788235727e-06;5.789159928e-06;5.790084128e-06;5.791008328e-06;5.791932529e-06;5.792856729e-06;5.793780930e-06;5.794705130e-06;5.795629330e-06;5.796553531e-06;5.797477731e-06;5.798401932e-06;5.799326132e-06;5.800250332e-06;5.801174533e-06;5.802098733e-06;5.803022934e-06;5.803947134e-06;5.804871334e-06;5.805795535e-06;5.806719735e-06;5.807643935e-06;5.808568136e-06;5.809492336e-06;5.810416537e-06;5.811340737e-06;5.812264937e-06;5.813189138e-06;5.814113338e-06;5.815037539e-06;5.815961739e-06;5.816885939e-06;5.817810140e-06;5.818734340e-06;5.819658541e-06;5.820582741e-06;5.821506941e-06;5.822431142e-06;5.823355342e-06;5.824279543e-06;5.825203743e-06;5.826127943e-06;5.827052144e-06;5.827976344e-06;5.828900544e-06;5.829824745e-06;5.830748945e-06;5.831673146e-06;5.832597346e-06;5.833521546e-06;5.834445747e-06;5.835369947e-06;5.836294148e-06;5.837218348e-06;5.838142548e-06;5.839066749e-06;5.839990949e-06;5.840915150e-06;5.841839350e-06;5.842763550e-06;5.843687751e-06;5.844611951e-06;5.845536152e-06;5.846460352e-06;5.847384552e-06;5.848308753e-06;5.849232953e-06;5.850157153e-06;5.851081354e-06;5.852005554e-06;5.852929755e-06;5.853853955e-06;5.854778155e-06;5.855702356e-06;5.856626556e-06;5.857550757e-06;5.858474957e-06;5.859399157e-06;5.860323358e-06;5.861247558e-06;5.862171759e-06;5.863095959e-06;5.864020159e-06;5.864944360e-06;5.865868560e-06;5.866792761e-06;5.867716961e-06;5.868641161e-06;5.869565362e-06;5.870489562e-06;5.871413762e-06;5.872337963e-06;5.873262163e-06;5.874186364e-06;5.875110564e-06;5.876034764e-06;5.876958965e-06;5.877883165e-06;5.878807366e-06;5.879731566e-06;5.880655766e-06;5.881579967e-06;5.882504167e-06;5.883428368e-06;5.884352568e-06;5.885276768e-06;5.886200969e-06;5.887125169e-06;5.888049370e-06;5.888973570e-06;5.889897770e-06;5.890821971e-06;5.891746171e-06;5.892670371e-06;5.893594572e-06;5.894518772e-06;5.895442973e-06;5.896367173e-06;5.897291373e-06;5.898215574e-06;5.899139774e-06;5.900063975e-06;5.900988175e-06;5.901912375e-06;5.902836576e-06;5.903760776e-06;5.904684977e-06;5.905609177e-06;5.906533377e-06;5.907457578e-06;5.908381778e-06;5.909305978e-06;5.910230179e-06;5.911154379e-06;5.912078580e-06;5.913002780e-06;5.913926980e-06;5.914851181e-06;5.915775381e-06;5.916699582e-06;5.917623782e-06;5.918547982e-06;5.919472183e-06;5.920396383e-06;5.921320584e-06;5.922244784e-06;5.923168984e-06;5.924093185e-06;5.925017385e-06;5.925941586e-06;5.926865786e-06;5.927789986e-06;5.928714187e-06;5.929638387e-06;5.930562587e-06;5.931486788e-06;5.932410988e-06;5.933335189e-06;5.934259389e-06;5.935183589e-06;5.936107790e-06;5.937031990e-06;5.937956191e-06;5.938880391e-06;5.939804591e-06;5.940728792e-06;5.941652992e-06;5.942577193e-06;5.943501393e-06;5.944425593e-06;5.945349794e-06;5.946273994e-06;5.947198195e-06;5.948122395e-06;5.949046595e-06;5.949970796e-06;5.950894996e-06;5.951819196e-06;5.952743397e-06;5.953667597e-06;5.954591798e-06;5.955515998e-06;5.956440198e-06;5.957364399e-06;5.958288599e-06;5.959212800e-06;5.960137000e-06
